"date","price","name"
2011-03-25,105.4,"CL1 Comdty"
2011-03-25,110.71,"MXFR Index"
2011-03-25,131.3,"SPY US Equity"
2011-03-25,162.18,"IBM"
2011-03-25,220.41,"IXND Index"
2011-03-25,371.29,"IXI Index"
2011-03-25,440.85,"HG1 Comdty"
2011-03-25,689.5,"C 1 Comdty"
2011-03-25,733.25,"W 1 Comdty"
2011-03-25,970.43,"MID Index"
2011-03-25,1358.25,"S 1 Comdty"
2011-03-25,4020.21,"CAC Index"
2011-03-25,5786.09,"UKX Index"
2011-03-25,6866.63,"DAX Index"
2011-03-25,8321.78,"NYA Index"
2011-03-25,12220.59,"DJI Index"
2011-03-25,14083.58,"SPTSX Index"
2011-03-26,NA,NA
2011-03-27,NA,NA
2011-03-28,0.011937,"JPYUSD Curncy"
2011-03-28,0.1197,"USGG3M Index"
2011-03-28,0.1603,"USGG6M Index"
2011-03-28,0.8186,"USGG2YR Index"
2011-03-28,0.9898,"USDCAD Curncy"
2011-03-28,0.9964,"AUDUSD Curncy"
2011-03-28,1.034,"CHFUSD Curncy"
2011-03-28,1.318,"GJGB10 Index"
2011-03-28,1.3487,"EURUSD Curncy"
2011-03-28,1.6126,"GBPUSD Curncy"
2011-03-28,2.3255,"USGG5YR Index"
2011-03-28,3.282,"GECU10YR Index"
2011-03-28,3.477,"GCAN10YR Index"
2011-03-28,3.6044,"USGG10YR Index"
2011-03-28,3.852,"GUKG10 Index"
2011-03-28,4.374,"NG1 Comdty"
2011-03-28,4.6615,"USGG30YR Index"
2011-03-28,4.8,"GBTPGR10 Index"
2011-03-28,5.685,"GACGB10 Index"
2011-03-28,8.74,"NOK"
2011-03-28,13.35,"GSPC US Equity"
2011-03-28,13.37,"BAC"
2011-03-28,19.1318,"HPQ"
2011-03-28,20.34,"INTC"
2011-03-28,25.41,"MSFT"
2011-03-28,36.19,"SLV US Equity"
2011-03-28,41.22,"EWJ US Equity"
2011-03-28,41.42,"USO US Equity"
2011-03-28,46.32,"UNG US Equity"
2011-03-28,56.53,"QQQ US Equity"
2011-03-28,103.98,"CL1 Comdty"
2011-03-28,109.98,"MXFR Index"
2011-03-28,130.98,"SPY US Equity"
2011-03-28,161.37,"IBM"
2011-03-28,219.61,"IXND Index"
2011-03-28,371.1,"IXI Index"
2011-03-28,434.05,"HG1 Comdty"
2011-03-28,671,"C 1 Comdty"
2011-03-28,725.25,"W 1 Comdty"
2011-03-28,966.24,"MID Index"
2011-03-28,1348.5,"S 1 Comdty"
2011-03-28,3990.41,"CAC Index"
2011-03-28,5762.71,"UKX Index"
2011-03-28,6647.66,"DAX Index"
2011-03-28,8296.52,"NYA Index"
2011-03-28,12197.88,"DJI Index"
2011-03-28,14116.1,"SPTSX Index"
2011-03-29,0.01195,"JPYUSD Curncy"
2011-03-29,0.1065,"USGG3M Index"
2011-03-29,0.1502,"USGG6M Index"
2011-03-29,0.827,"USGG2YR Index"
2011-03-29,0.9849,"USDCAD Curncy"
2011-03-29,1.0033,"AUDUSD Curncy"
2011-03-29,1.0423,"CHFUSD Curncy"
2011-03-29,1.284,"GJGB10 Index"
2011-03-29,1.3569,"EURUSD Curncy"
2011-03-29,1.6095,"GBPUSD Curncy"
2011-03-29,2.346,"USGG5YR Index"
2011-03-29,3.237,"GECU10YR Index"
2011-03-29,3.503,"GCAN10YR Index"
2011-03-29,3.6193,"USGG10YR Index"
2011-03-29,3.812,"GUKG10 Index"
2011-03-29,4.24,"NG1 Comdty"
2011-03-29,4.6798,"USGG30YR Index"
2011-03-29,4.731,"GBTPGR10 Index"
2011-03-29,5.64,"GACGB10 Index"
2011-03-29,8.68,"NOK"
2011-03-29,13.35,"BAC"
2011-03-29,13.45,"GSPC US Equity"
2011-03-29,18.6642,"HPQ"
2011-03-29,20.28,"INTC"
2011-03-29,25.49,"MSFT"
2011-03-29,36.17,"SLV US Equity"
2011-03-29,41.16,"EWJ US Equity"
2011-03-29,41.83,"USO US Equity"
2011-03-29,44.8,"UNG US Equity"
2011-03-29,57.08,"QQQ US Equity"
2011-03-29,104.79,"CL1 Comdty"
2011-03-29,110.61,"MXFR Index"
2011-03-29,131.86,"SPY US Equity"
2011-03-29,162.88,"IBM"
2011-03-29,220.18,"IXND Index"
2011-03-29,373.95,"IXI Index"
2011-03-29,433.75,"HG1 Comdty"
2011-03-29,671.75,"C 1 Comdty"
2011-03-29,737.25,"W 1 Comdty"
2011-03-29,975.07,"MID Index"
2011-03-29,1361.5,"S 1 Comdty"
2011-03-29,4015.91,"CAC Index"
2011-03-29,5795.88,"UKX Index"
2011-03-29,6513.84,"DAX Index"
2011-03-29,8345.38,"NYA Index"
2011-03-29,12279.01,"DJI Index"
2011-03-29,14130.15,"SPTSX Index"
2011-03-30,0.012003,"JPYUSD Curncy"
2011-03-30,0.0892,"USGG3M Index"
2011-03-30,0.1451,"USGG6M Index"
2011-03-30,0.7624,"USGG2YR Index"
2011-03-30,0.9843,"USDCAD Curncy"
2011-03-30,1.0119,"AUDUSD Curncy"
2011-03-30,1.053,"CHFUSD Curncy"
2011-03-30,1.255,"GJGB10 Index"
2011-03-30,1.3609,"EURUSD Curncy"
2011-03-30,1.6174,"GBPUSD Curncy"
2011-03-30,2.2683,"USGG5YR Index"
2011-03-30,3.183,"GECU10YR Index"
2011-03-30,3.484,"GCAN10YR Index"
2011-03-30,3.5725,"USGG10YR Index"
2011-03-30,3.761,"GUKG10 Index"
2011-03-30,4.355,"NG1 Comdty"
2011-03-30,4.6682,"USGG30YR Index"
2011-03-30,4.739,"GBTPGR10 Index"
2011-03-30,5.635,"GACGB10 Index"
2011-03-30,8.62,"NOK"
2011-03-30,13.33,"GSPC US Equity"
2011-03-30,13.45,"BAC"
2011-03-30,18.7504,"HPQ"
2011-03-30,20.46,"INTC"
2011-03-30,25.61,"MSFT"
2011-03-30,36.53,"SLV US Equity"
2011-03-30,41.66,"USO US Equity"
2011-03-30,41.8,"EWJ US Equity"
2011-03-30,45.88,"UNG US Equity"
2011-03-30,57.35,"QQQ US Equity"
2011-03-30,104.27,"CL1 Comdty"
2011-03-30,110.11,"MXFR Index"
2011-03-30,132.77,"SPY US Equity"
2011-03-30,163.6,"IBM"
2011-03-30,219.88,"IXND Index"
2011-03-30,375.51,"IXI Index"
2011-03-30,427.4,"HG1 Comdty"
2011-03-30,663.25,"C 1 Comdty"
2011-03-30,727.25,"W 1 Comdty"
2011-03-30,984.71,"MID Index"
2011-03-30,1372,"S 1 Comdty"
2011-03-30,3993.81,"CAC Index"
2011-03-30,5880.87,"UKX Index"
2011-03-30,6656.88,"DAX Index"
2011-03-30,8416.69,"NYA Index"
2011-03-30,12350.61,"DJI Index"
2011-03-30,14218.35,"SPTSX Index"
2011-03-31,0.012021,"JPYUSD Curncy"
2011-03-31,0.0892,"USGG3M Index"
2011-03-31,0.14,"USGG6M Index"
2011-03-31,0.7469,"USGG2YR Index"
2011-03-31,0.9868,"USDCAD Curncy"
2011-03-31,1.0147,"AUDUSD Curncy"
2011-03-31,1.0587,"CHFUSD Curncy"
2011-03-31,1.235,"GJGB10 Index"
2011-03-31,1.3693,"EURUSD Curncy"
2011-03-31,1.6253,"GBPUSD Curncy"
2011-03-31,2.2688,"USGG5YR Index"
2011-03-31,3.254,"GECU10YR Index"
2011-03-31,3.461,"GCAN10YR Index"
2011-03-31,3.5799,"USGG10YR Index"
2011-03-31,3.805,"GUKG10 Index"
2011-03-31,4.389,"NG1 Comdty"
2011-03-31,4.6836,"USGG30YR Index"
2011-03-31,4.795,"GBTPGR10 Index"
2011-03-31,5.592,"GACGB10 Index"
2011-03-31,8.51,"NOK"
2011-03-31,13.33,"BAC"
2011-03-31,13.37,"GSPC US Equity"
2011-03-31,18.6006,"HPQ"
2011-03-31,20.18,"INTC"
2011-03-31,25.39,"MSFT"
2011-03-31,36.77,"SLV US Equity"
2011-03-31,41.26,"EWJ US Equity"
2011-03-31,42.6,"USO US Equity"
2011-03-31,46,"UNG US Equity"
2011-03-31,57.43,"QQQ US Equity"
2011-03-31,106.72,"CL1 Comdty"
2011-03-31,109.22,"MXFR Index"
2011-03-31,132.59,"SPY US Equity"
2011-03-31,163.07,"IBM"
2011-03-31,219.76,"IXND Index"
2011-03-31,376.99,"IXI Index"
2011-03-31,430.75,"HG1 Comdty"
2011-03-31,693.25,"C 1 Comdty"
2011-03-31,763.25,"W 1 Comdty"
2011-03-31,989.05,"MID Index"
2011-03-31,1410.25,"S 1 Comdty"
2011-03-31,3963.99,"CAC Index"
2011-03-31,5900.76,"UKX Index"
2011-03-31,6664.4,"DAX Index"
2011-03-31,8404.98,"NYA Index"
2011-03-31,12319.73,"DJI Index"
2011-03-31,14270.53,"SPTSX Index"
2011-04-01,0.012027,"JPYUSD Curncy"
2011-04-01,0.0892,"USGG3M Index"
2011-04-01,0.14,"USGG6M Index"
2011-04-01,0.7553,"USGG2YR Index"
2011-04-01,0.983,"USDCAD Curncy"
2011-04-01,1.0094,"AUDUSD Curncy"
2011-04-01,1.0562,"CHFUSD Curncy"
2011-04-01,1.253,"GJGB10 Index"
2011-04-01,1.3678,"EURUSD Curncy"
2011-04-01,1.6226,"GBPUSD Curncy"
2011-04-01,2.269,"USGG5YR Index"
2011-04-01,3.184,"GECU10YR Index"
2011-04-01,3.358,"GCAN10YR Index"
2011-04-01,3.5874,"USGG10YR Index"
2011-04-01,3.733,"GUKG10 Index"
2011-04-01,4.362,"NG1 Comdty"
2011-04-01,4.6836,"USGG30YR Index"
2011-04-01,4.798,"GBTPGR10 Index"
2011-04-01,5.563,"GACGB10 Index"
2011-04-01,8.55,"NOK"
2011-04-01,13.37,"BAC"
2011-04-01,13.44,"GSPC US Equity"
2011-04-01,18.6052,"HPQ"
2011-04-01,19.72,"INTC"
2011-04-01,25.48,"MSFT"
2011-04-01,36.86,"SLV US Equity"
2011-04-01,41.2,"EWJ US Equity"
2011-04-01,43.17,"USO US Equity"
2011-04-01,45.32,"UNG US Equity"
2011-04-01,57.46,"QQQ US Equity"
2011-04-01,107.94,"CL1 Comdty"
2011-04-01,108.19,"MXFR Index"
2011-04-01,133.15,"SPY US Equity"
2011-04-01,164.27,"IBM"
2011-04-01,219.76,"IXND Index"
2011-04-01,380.32,"IXI Index"
2011-04-01,425.85,"HG1 Comdty"
2011-04-01,736,"C 1 Comdty"
2011-04-01,759.5,"W 1 Comdty"
2011-04-01,996.43,"MID Index"
2011-04-01,1393.75,"S 1 Comdty"
2011-04-01,3928.68,"CAC Index"
2011-04-01,5904.49,"UKX Index"
2011-04-01,6816.12,"DAX Index"
2011-04-01,8469.34,"NYA Index"
2011-04-01,12376.72,"DJI Index"
2011-04-01,14202.65,"SPTSX Index"
2011-04-02,NA,NA
2011-04-03,NA,NA
2011-04-04,0.01208,"JPYUSD Curncy"
2011-04-04,0.1014,"USGG3M Index"
2011-04-04,0.1451,"USGG6M Index"
2011-04-04,0.6902,"USGG2YR Index"
2011-04-04,0.9907,"USDCAD Curncy"
2011-04-04,0.9988,"AUDUSD Curncy"
2011-04-04,1.0651,"CHFUSD Curncy"
2011-04-04,1.264,"GJGB10 Index"
2011-04-04,1.365,"EURUSD Curncy"
2011-04-04,1.6136,"GBPUSD Curncy"
2011-04-04,2.134,"USGG5YR Index"
2011-04-04,3.146,"GECU10YR Index"
2011-04-04,3.326,"GCAN10YR Index"
2011-04-04,3.4533,"USGG10YR Index"
2011-04-04,3.68,"GUKG10 Index"
2011-04-04,4.289,"NG1 Comdty"
2011-04-04,4.6031,"USGG30YR Index"
2011-04-04,4.812,"GBTPGR10 Index"
2011-04-04,5.574,"GACGB10 Index"
2011-04-04,8.72,"NOK"
2011-04-04,13.44,"BAC"
2011-04-04,13.47,"GSPC US Equity"
2011-04-04,18.3146,"HPQ"
2011-04-04,19.49,"INTC"
2011-04-04,25.55,"MSFT"
2011-04-04,37.58,"SLV US Equity"
2011-04-04,40.64,"EWJ US Equity"
2011-04-04,43.26,"USO US Equity"
2011-04-04,44.88,"UNG US Equity"
2011-04-04,57.27,"QQQ US Equity"
2011-04-04,106.77,"MXFR Index"
2011-04-04,108.47,"CL1 Comdty"
2011-04-04,133.26,"SPY US Equity"
2011-04-04,164.25,"IBM"
2011-04-04,219.64,"IXND Index"
2011-04-04,380.58,"IXI Index"
2011-04-04,425.5,"HG1 Comdty"
2011-04-04,760.25,"C 1 Comdty"
2011-04-04,790,"W 1 Comdty"
2011-04-04,997.02,"MID Index"
2011-04-04,1384,"S 1 Comdty"
2011-04-04,3878.04,"CAC Index"
2011-04-04,5932.17,"UKX Index"
2011-04-04,6780.97,"DAX Index"
2011-04-04,8482.41,"NYA Index"
2011-04-04,12400.03,"DJI Index"
2011-04-04,14107.77,"SPTSX Index"
2011-04-05,0.012121,"JPYUSD Curncy"
2011-04-05,0.1166,"USGG3M Index"
2011-04-05,0.1522,"USGG6M Index"
2011-04-05,0.7433,"USGG2YR Index"
2011-04-05,0.9895,"USDCAD Curncy"
2011-04-05,1.0022,"AUDUSD Curncy"
2011-04-05,1.0718,"CHFUSD Curncy"
2011-04-05,1.285,"GJGB10 Index"
2011-04-05,1.3749,"EURUSD Curncy"
2011-04-05,1.6211,"GBPUSD Curncy"
2011-04-05,2.1711,"USGG5YR Index"
2011-04-05,3.14,"GECU10YR Index"
2011-04-05,3.319,"GCAN10YR Index"
2011-04-05,3.4848,"USGG10YR Index"
2011-04-05,3.669,"GUKG10 Index"
2011-04-05,4.231,"NG1 Comdty"
2011-04-05,4.5822,"USGG30YR Index"
2011-04-05,4.827,"GBTPGR10 Index"
2011-04-05,5.536,"GACGB10 Index"
2011-04-05,8.77,"NOK"
2011-04-05,13.47,"BAC"
2011-04-05,13.72,"GSPC US Equity"
2011-04-05,18.2919,"HPQ"
2011-04-05,19.71,"INTC"
2011-04-05,25.78,"MSFT"
2011-04-05,38.34,"SLV US Equity"
2011-04-05,39.84,"EWJ US Equity"
2011-04-05,43.1,"USO US Equity"
2011-04-05,44.32,"UNG US Equity"
2011-04-05,57.12,"QQQ US Equity"
2011-04-05,104.19,"MXFR Index"
2011-04-05,108.34,"CL1 Comdty"
2011-04-05,133.24,"SPY US Equity"
2011-04-05,163.99,"IBM"
2011-04-05,219.38,"IXND Index"
2011-04-05,379.08,"IXI Index"
2011-04-05,426.45,"HG1 Comdty"
2011-04-05,766.75,"C 1 Comdty"
2011-04-05,786.25,"W 1 Comdty"
2011-04-05,1000.55,"MID Index"
2011-04-05,1373.25,"S 1 Comdty"
2011-04-05,3780.85,"CAC Index"
2011-04-05,5948.3,"UKX Index"
2011-04-05,6804.45,"DAX Index"
2011-04-05,8488.39,"NYA Index"
2011-04-05,12393.9,"DJI Index"
2011-04-05,14208.43,"SPTSX Index"
2011-04-06,0.012211,"JPYUSD Curncy"
2011-04-06,0.1166,"USGG3M Index"
2011-04-06,0.1522,"USGG6M Index"
2011-04-06,0.7354,"USGG2YR Index"
2011-04-06,0.9826,"USDCAD Curncy"
2011-04-06,1.0088,"AUDUSD Curncy"
2011-04-06,1.0795,"CHFUSD Curncy"
2011-04-06,1.275,"GJGB10 Index"
2011-04-06,1.38,"EURUSD Curncy"
2011-04-06,1.6138,"GBPUSD Curncy"
2011-04-06,2.1913,"USGG5YR Index"
2011-04-06,3.131,"GECU10YR Index"
2011-04-06,3.291,"GCAN10YR Index"
2011-04-06,3.4477,"USGG10YR Index"
2011-04-06,3.622,"GUKG10 Index"
2011-04-06,4.146,"NG1 Comdty"
2011-04-06,4.5417,"USGG30YR Index"
2011-04-06,4.839,"GBTPGR10 Index"
2011-04-06,5.494,"GACGB10 Index"
2011-04-06,9.02,"NOK"
2011-04-06,13.61,"GSPC US Equity"
2011-04-06,13.72,"BAC"
2011-04-06,18.696,"HPQ"
2011-04-06,19.95,"INTC"
2011-04-06,26.15,"MSFT"
2011-04-06,38.62,"SLV US Equity"
2011-04-06,39.48,"EWJ US Equity"
2011-04-06,43.37,"USO US Equity"
2011-04-06,43.4,"UNG US Equity"
2011-04-06,57.26,"QQQ US Equity"
2011-04-06,101.93,"MXFR Index"
2011-04-06,108.83,"CL1 Comdty"
2011-04-06,133.66,"SPY US Equity"
2011-04-06,164.04,"IBM"
2011-04-06,219.27,"IXND Index"
2011-04-06,379.51,"IXI Index"
2011-04-06,437,"HG1 Comdty"
2011-04-06,763,"C 1 Comdty"
2011-04-06,782.25,"W 1 Comdty"
2011-04-06,1000.83,"MID Index"
2011-04-06,1376.5,"S 1 Comdty"
2011-04-06,3696.56,"CAC Index"
2011-04-06,5908.76,"UKX Index"
2011-04-06,6933.58,"DAX Index"
2011-04-06,8508.23,"NYA Index"
2011-04-06,12426.75,"DJI Index"
2011-04-06,13996.86,"SPTSX Index"
2011-04-07,0.012244,"JPYUSD Curncy"
2011-04-07,0.1247,"USGG3M Index"
2011-04-07,0.1532,"USGG6M Index"
2011-04-07,0.7117,"USGG2YR Index"
2011-04-07,0.9774,"USDCAD Curncy"
2011-04-07,1.0177,"AUDUSD Curncy"
2011-04-07,1.0774,"CHFUSD Curncy"
2011-04-07,1.299,"GJGB10 Index"
2011-04-07,1.3754,"EURUSD Curncy"
2011-04-07,1.6118,"GBPUSD Curncy"
2011-04-07,2.1615,"USGG5YR Index"
2011-04-07,3.152,"GECU10YR Index"
2011-04-07,3.299,"GCAN10YR Index"
2011-04-07,3.4125,"USGG10YR Index"
2011-04-07,3.616,"GUKG10 Index"
2011-04-07,4.057,"NG1 Comdty"
2011-04-07,4.496,"USGG30YR Index"
2011-04-07,4.853,"GBTPGR10 Index"
2011-04-07,5.517,"GACGB10 Index"
2011-04-07,8.97,"NOK"
2011-04-07,13.48,"GSPC US Equity"
2011-04-07,13.61,"BAC"
2011-04-07,18.6506,"HPQ"
2011-04-07,20.03,"INTC"
2011-04-07,26.2,"MSFT"
2011-04-07,38.73,"SLV US Equity"
2011-04-07,39.16,"EWJ US Equity"
2011-04-07,42.486,"UNG US Equity"
2011-04-07,43.99,"USO US Equity"
2011-04-07,57.22,"QQQ US Equity"
2011-04-07,104.31,"MXFR Index"
2011-04-07,110.3,"CL1 Comdty"
2011-04-07,133.32,"SPY US Equity"
2011-04-07,164.38,"IBM"
2011-04-07,218.93,"IXND Index"
2011-04-07,377.83,"IXI Index"
2011-04-07,441.65,"HG1 Comdty"
2011-04-07,759,"C 1 Comdty"
2011-04-07,773.25,"W 1 Comdty"
2011-04-07,994.93,"MID Index"
2011-04-07,1363.5,"S 1 Comdty"
2011-04-07,3786.21,"CAC Index"
2011-04-07,6009.92,"UKX Index"
2011-04-07,6946.36,"DAX Index"
2011-04-07,8489.33,"NYA Index"
2011-04-07,12409.49,"DJI Index"
2011-04-07,13801.4,"SPTSX Index"
2011-04-08,0.012228,"JPYUSD Curncy"
2011-04-08,0.1349,"USGG3M Index"
2011-04-08,0.1603,"USGG6M Index"
2011-04-08,0.6802,"USGG2YR Index"
2011-04-08,0.9716,"USDCAD Curncy"
2011-04-08,1.0186,"AUDUSD Curncy"
2011-04-08,1.0765,"CHFUSD Curncy"
2011-04-08,1.305,"GJGB10 Index"
2011-04-08,1.3806,"EURUSD Curncy"
2011-04-08,1.6257,"GBPUSD Curncy"
2011-04-08,2.1382,"USGG5YR Index"
2011-04-08,3.17,"GECU10YR Index"
2011-04-08,3.288,"GCAN10YR Index"
2011-04-08,3.4272,"USGG10YR Index"
2011-04-08,3.602,"GUKG10 Index"
2011-04-08,4.041,"NG1 Comdty"
2011-04-08,4.5007,"USGG30YR Index"
2011-04-08,4.842,"GBTPGR10 Index"
2011-04-08,5.487,"GACGB10 Index"
2011-04-08,9.02,"NOK"
2011-04-08,13.48,"BAC"
2011-04-08,13.49,"GSPC US Equity"
2011-04-08,18.478,"HPQ"
2011-04-08,20.02,"INTC"
2011-04-08,26.07,"MSFT"
2011-04-08,39.86,"SLV US Equity"
2011-04-08,39.92,"EWJ US Equity"
2011-04-08,42.32,"UNG US Equity"
2011-04-08,45.15,"USO US Equity"
2011-04-08,56.95,"QQQ US Equity"
2011-04-08,104.98,"MXFR Index"
2011-04-08,112.79,"CL1 Comdty"
2011-04-08,132.86,"SPY US Equity"
2011-04-08,164.05,"IBM"
2011-04-08,219.26,"IXND Index"
2011-04-08,374.53,"IXI Index"
2011-04-08,450.15,"HG1 Comdty"
2011-04-08,768,"C 1 Comdty"
2011-04-08,797.5,"W 1 Comdty"
2011-04-08,987.62,"MID Index"
2011-04-08,1392.25,"S 1 Comdty"
2011-04-08,3810.22,"CAC Index"
2011-04-08,6016.98,"UKX Index"
2011-04-08,6938.63,"DAX Index"
2011-04-08,8483.94,"NYA Index"
2011-04-08,12380.05,"DJI Index"
2011-04-08,13833.64,"SPTSX Index"
2011-04-09,NA,NA
2011-04-10,NA,NA
2011-04-11,0.012217,"JPYUSD Curncy"
2011-04-11,0.1349,"USGG3M Index"
2011-04-11,0.1577,"USGG6M Index"
2011-04-11,0.6408,"USGG2YR Index"
2011-04-11,0.9748,"USDCAD Curncy"
2011-04-11,1.0134,"AUDUSD Curncy"
2011-04-11,1.0771,"CHFUSD Curncy"
2011-04-11,1.283,"GJGB10 Index"
2011-04-11,1.3777,"EURUSD Curncy"
2011-04-11,1.6267,"GBPUSD Curncy"
2011-04-11,2.0952,"USGG5YR Index"
2011-04-11,3.179,"GECU10YR Index"
2011-04-11,3.342,"GCAN10YR Index"
2011-04-11,3.3921,"USGG10YR Index"
2011-04-11,3.622,"GUKG10 Index"
2011-04-11,4.108,"NG1 Comdty"
2011-04-11,4.4794,"USGG30YR Index"
2011-04-11,4.818,"GBTPGR10 Index"
2011-04-11,5.527,"GACGB10 Index"
2011-04-11,9.03,"NOK"
2011-04-11,13.47,"GSPC US Equity"
2011-04-11,13.49,"BAC"
2011-04-11,18.6369,"HPQ"
2011-04-11,20.12,"INTC"
2011-04-11,25.98,"MSFT"
2011-04-11,39.21,"SLV US Equity"
2011-04-11,39.64,"EWJ US Equity"
2011-04-11,43.12,"UNG US Equity"
2011-04-11,43.64,"USO US Equity"
2011-04-11,56.76,"QQQ US Equity"
2011-04-11,107.53,"MXFR Index"
2011-04-11,109.92,"CL1 Comdty"
2011-04-11,132.46,"SPY US Equity"
2011-04-11,163.95,"IBM"
2011-04-11,218.67,"IXND Index"
2011-04-11,374.08,"IXI Index"
2011-04-11,446,"HG1 Comdty"
2011-04-11,776,"C 1 Comdty"
2011-04-11,798.25,"W 1 Comdty"
2011-04-11,980.68,"MID Index"
2011-04-11,1368.5,"S 1 Comdty"
2011-04-11,3904.45,"CAC Index"
2011-04-11,6007.06,"UKX Index"
2011-04-11,6934.44,"DAX Index"
2011-04-11,8445.77,"NYA Index"
2011-04-11,12381.11,"DJI Index"
2011-04-11,13821.8,"SPTSX Index"
2011-04-12,0.012216,"JPYUSD Curncy"
2011-04-12,0.1217,"USGG3M Index"
2011-04-12,0.1506,"USGG6M Index"
2011-04-12,0.6883,"USGG2YR Index"
2011-04-12,0.9731,"USDCAD Curncy"
2011-04-12,1.0169,"AUDUSD Curncy"
2011-04-12,1.0827,"CHFUSD Curncy"
2011-04-12,1.3,"GJGB10 Index"
2011-04-12,1.3866,"EURUSD Curncy"
2011-04-12,1.6325,"GBPUSD Curncy"
2011-04-12,2.1715,"USGG5YR Index"
2011-04-12,3.197,"GECU10YR Index"
2011-04-12,3.395,"GCAN10YR Index"
2011-04-12,3.4697,"USGG10YR Index"
2011-04-12,3.638,"GUKG10 Index"
2011-04-12,4.098,"NG1 Comdty"
2011-04-12,4.5661,"USGG30YR Index"
2011-04-12,4.804,"GBTPGR10 Index"
2011-04-12,5.582,"GACGB10 Index"
2011-04-12,8.73,"NOK"
2011-04-12,13.27,"GSPC US Equity"
2011-04-12,13.47,"BAC"
2011-04-12,18.6506,"HPQ"
2011-04-12,19.76,"INTC"
2011-04-12,25.64,"MSFT"
2011-04-12,39.09,"SLV US Equity"
2011-04-12,39.72,"EWJ US Equity"
2011-04-12,42.3,"USO US Equity"
2011-04-12,42.88,"UNG US Equity"
2011-04-12,56.37,"QQQ US Equity"
2011-04-12,106.25,"CL1 Comdty"
2011-04-12,107.19,"MXFR Index"
2011-04-12,131.47,"SPY US Equity"
2011-04-12,163.25,"IBM"
2011-04-12,218.59,"IXND Index"
2011-04-12,371.1,"IXI Index"
2011-04-12,438.35,"HG1 Comdty"
2011-04-12,752.5,"C 1 Comdty"
2011-04-12,759.5,"W 1 Comdty"
2011-04-12,970.83,"MID Index"
2011-04-12,1329.75,"S 1 Comdty"
2011-04-12,3892.71,"CAC Index"
2011-04-12,6041.13,"UKX Index"
2011-04-12,7057.15,"DAX Index"
2011-04-12,8360.46,"NYA Index"
2011-04-12,12263.58,"DJI Index"
2011-04-12,13799.12,"SPTSX Index"
2011-04-13,0.012129,"JPYUSD Curncy"
2011-04-13,0.1207,"USGG3M Index"
2011-04-13,0.1506,"USGG6M Index"
2011-04-13,0.7598,"USGG2YR Index"
2011-04-13,0.972,"USDCAD Curncy"
2011-04-13,1.0146,"AUDUSD Curncy"
2011-04-13,1.0735,"CHFUSD Curncy"
2011-04-13,1.305,"GJGB10 Index"
2011-04-13,1.3969,"EURUSD Curncy"
2011-04-13,1.6277,"GBPUSD Curncy"
2011-04-13,2.2815,"USGG5YR Index"
2011-04-13,3.326,"GECU10YR Index"
2011-04-13,3.333,"GCAN10YR Index"
2011-04-13,3.5554,"USGG10YR Index"
2011-04-13,3.715,"GUKG10 Index"
2011-04-13,4.141,"NG1 Comdty"
2011-04-13,4.6191,"USGG30YR Index"
2011-04-13,4.907,"GBTPGR10 Index"
2011-04-13,5.52,"GACGB10 Index"
2011-04-13,8.74,"NOK"
2011-04-13,13.13,"GSPC US Equity"
2011-04-13,13.27,"BAC"
2011-04-13,18.6733,"HPQ"
2011-04-13,19.78,"INTC"
2011-04-13,25.63,"MSFT"
2011-04-13,39.57,"SLV US Equity"
2011-04-13,39.88,"EWJ US Equity"
2011-04-13,42.75,"USO US Equity"
2011-04-13,43.38,"UNG US Equity"
2011-04-13,56.85,"QQQ US Equity"
2011-04-13,107.11,"CL1 Comdty"
2011-04-13,107.77,"MXFR Index"
2011-04-13,131.46,"SPY US Equity"
2011-04-13,163.95,"IBM"
2011-04-13,218.79,"IXND Index"
2011-04-13,370.27,"IXI Index"
2011-04-13,429.45,"HG1 Comdty"
2011-04-13,752.75,"W 1 Comdty"
2011-04-13,755.5,"C 1 Comdty"
2011-04-13,974.11,"MID Index"
2011-04-13,1333.5,"S 1 Comdty"
2011-04-13,3913.73,"CAC Index"
2011-04-13,6007.37,"UKX Index"
2011-04-13,7041.31,"DAX Index"
2011-04-13,8367.31,"NYA Index"
2011-04-13,12270.99,"DJI Index"
2011-04-13,13702.33,"SPTSX Index"
2011-04-14,0.012148,"JPYUSD Curncy"
2011-04-14,0.1105,"USGG3M Index"
2011-04-14,0.1465,"USGG6M Index"
2011-04-14,0.6807,"USGG2YR Index"
2011-04-14,0.9734,"USDCAD Curncy"
2011-04-14,1.0138,"AUDUSD Curncy"
2011-04-14,1.0816,"CHFUSD Curncy"
2011-04-14,1.31,"GJGB10 Index"
2011-04-14,1.3987,"EURUSD Curncy"
2011-04-14,1.6269,"GBPUSD Curncy"
2011-04-14,2.1815,"USGG5YR Index"
2011-04-14,3.273,"GECU10YR Index"
2011-04-14,3.351,"GCAN10YR Index"
2011-04-14,3.49,"USGG10YR Index"
2011-04-14,3.629,"GUKG10 Index"
2011-04-14,4.212,"NG1 Comdty"
2011-04-14,4.5963,"USGG30YR Index"
2011-04-14,4.885,"GBTPGR10 Index"
2011-04-14,5.552,"GACGB10 Index"
2011-04-14,8.68,"NOK"
2011-04-14,12.82,"GSPC US Equity"
2011-04-14,13.13,"BAC"
2011-04-14,18.3237,"HPQ"
2011-04-14,19.58,"INTC"
2011-04-14,25.42,"MSFT"
